1132836	+
1132849	+
1133934	+
1133949	+
1133950	-
1134046	-
1134463	-
1134477	+
1134627	+
1134682	+
1134683	-
1134797	+
1134895	+
1134896	-
1135225	+
1135226	-
1135396	+
1135397	-
1135772	+
1135773	-
1136277	-
1136505	+
1136506	-
1136693	+
1136694	-
1136923	-
1137086	+
1137465	+
1137466	-
1137577	+
1137781	+
1137782	-
1138245	+
1138307	-
1138393	+
1138394	-
1138555	+
1138556	-
1138639	+
1138648	-
1138655	-
1138945	+
1138946	-
1139004	+
1139180	-
1139717	-
1140156	+
1140177	+
1140746	-
1140900	+
1140901	-
1141190	-
1141723	+
1141724	-
1142006	-
1142015	-
1142019	+
1142020	-
1142325	+
1142395	+
1142580	+
1143011	+
1143252	+
1144467	+
1144468	-
1144659	+
1144746	-
1144755	+
1144853	+
1144854	-
1144872	+
1144873	-
1144918	-
1145006	+
1145092	-
1145120	+
1145121	-
1145253	+
1145627	+
1146105	+
1146106	-
1146623	+
1146624	-
1147109	+
1147110	-
1147353	+
1147354	-
1148038	-
1148579	+
1148580	-
1149438	+
1150018	+
1150019	-
1150061	-
1150187	-
1150868	-
1151315	-
1151417	-
1151686	+
1151687	-
1151855	-
1151968	+
1152205	+
1152206	-
1152515	-
1152581	-
1153129	-
1153488	+
1153532	+
1153582	-
1153653	+
1153654	-
1153806	+
1153820	+
1153827	+
1154292	+
1154427	+
1154428	-
1154490	+
1154491	-
1154538	+
1155253	-
1155332	+
1156035	+
1156036	-
1156220	-
1156797	+
1156798	-
1157010	+
1157011	-
1157328	+
1157398	+
1157399	-
1157491	-
1157649	+
1158048	+
1158049	-
1158123	+
1158139	-
1158466	+
1158467	-
1159023	+
1159155	-
1159166	+
1159447	-
1159503	+
1159504	-
1159651	+
1159652	-
1159914	-
1160286	-
1162030	+
1162041	+
1162129	+
1162130	-
1162147	-
1162155	+
1162961	+
1163270	-
1163676	-
1164288	+
1164917	+
1164918	-
1165229	+
1165456	+
1165457	-
1165959	+
1165968	-
1166122	+
1166634	+
1166635	-
1166686	+
1166687	-
1167706	+
1168139	-
1168835	-
1168977	-
1169006	+
1169007	-
1169361	-
1169429	+
1169430	-
1169453	+
1169454	-
1169910	-
1170056	-
1170690	-
1171265	+
1171515	-
1171817	+
1171818	-
1172063	+
1172592	+
1172625	+
1172822	+
1173171	+
1173376	-
1173507	+
1173508	-
1173969	+
1173970	-
1174006	-
1174170	+
1174392	+
1174393	-
1174822	+
1174823	-
1174992	-
1175142	-
1176289	-
1176306	+
1176916	-
1177298	-
1177477	+
1178846	+
1179208	+
1179482	+
1179556	+
1179560	+
1179561	-
1179605	+
1179606	-
1179625	-
1179652	-
1179687	-
1179746	-
1179841	+
1179842	-
1179851	+
1179852	-
1180713	-
1180734	+
1180735	-
1180743	+
1181091	+
1181092	-
1181991	+
1182124	-
1182141	+
1183672	+
1183764	+
1183765	-
1184047	-
1184229	+
1184230	-
1184424	+
1184584	-
1184691	+
1185106	-
1185204	+
1186600	+
1186601	-
1187015	-
1187048	+
1187049	-
1187094	-
1187254	+
1187304	+
1187305	-
1187342	+
1187573	-
1188002	-
1188078	+
1188125	-
1188164	-
1189728	-
1189895	+
1189896	-
1190141	+
1190142	-
1190149	-
1190903	-
1191203	-
1191286	+
1191287	-
1191505	+
1191506	-
1191616	+
1191617	-
1191831	+
1191832	-
1192617	+
1192618	-
1192712	+
1193360	+
1193942	+
1193990	+
1194338	+
1195297	+
1195543	-
1195591	-
1195653	+
1195689	+
1195690	-
1195970	-
1196933	+
1196996	+
1196997	-
1197041	+
1197053	+
1197054	-
1197126	+
1197699	-
1197772	+
1197832	+
1198430	+
1198595	-
1199348	+
1199349	-
1199364	+
1200033	+
1200524	+
1200607	-
1201224	+
1201225	-
1201350	+
1201351	-
1201826	+
1202311	-
1202339	+
1202340	-
1202390	+
1202400	+
1202639	+
1202640	-
1202727	+
1202728	-
1202826	+
1202827	-
1203341	-
1203367	+
1203526	+
1203527	-
1204157	+
1204573	-
1204705	-
1204784	+
1204989	-
1205105	+
1205583	+
1205584	-
1205636	-
1205932	+
1205933	-
1206037	-
1206532	-
1206626	+
1207971	+
1207972	-
1208259	-
1209015	-
1209576	+
1209669	+
1209678	-
1210253	-
1210308	+
1210309	-
1210638	+
1211112	+
1211133	+
1211134	-
1211173	+
1211174	-
1211187	+
1211243	-
1211341	+
1211342	-
1211838	+
1211839	-
1211926	-
1211949	-
1212384	+
1212740	+
1213244	+
1213283	+
1213284	-
1213533	-
1213621	+
1213622	-
1213876	+
1213898	+
1213899	-
1213935	-
1214152	+
1214153	-
1214174	-
1215142	-
1215576	+
1215681	+
1216243	-
1216340	-
1216499	-
1216577	-
1216876	+
1216877	-
1216935	+
1217059	+
1217060	-
1217086	+
1217087	-
1217259	+
1217308	+
1217309	-
1217325	+
1217326	-
1217345	-
1217480	-
1217484	+
1217796	+
1217965	+
1217966	-
1218000	+
1218367	-
1218564	+
1218565	-
1218970	-
1219333	-
1219444	-
1220527	+
1220612	-
1221620	+
1221860	+
1221896	+
1222234	-
1222275	+
1222276	-
1222831	-
1223352	+
1223353	-
1223715	+
1223716	-
1223785	-
1223899	-
1223906	-
1223966	-
1224011	-
1224070	-
1224112	-
1224216	+
1224287	-
1224400	-
1224667	+
1224668	-
1224694	+
1224724	+
1224725	-
1224859	+
1224860	-
1224987	-
1226013	-
1226156	+
1226157	-
1226458	+
1226675	-
1226775	+
1226926	-
1227075	+
1227076	-
1227355	+
1227356	-
1227385	-
1227407	-
1227523	-
1227539	-
1228347	-
1228475	+
1228523	+
1228551	+
1229014	+
1229023	-
1229191	+
1229192	-
1229323	+
1229324	-
1229481	-
1230132	-
1230258	-
1230385	+
1230386	-
1230502	+
1230521	+
1230956	+
1230961	+
1230962	-
1231866	+
1231930	+
1232030	-
1232544	+
1232545	-
1233244	+
1233245	-
1233395	+
1233555	+
1233632	+
1233633	-
1233729	-
1233983	+
1233984	-
1234248	-
1234283	-
1234328	-
1234396	+
1234397	-
1234409	-
1234617	+
1234618	-
1235000	-
1235007	+
1235008	-
1235241	+
1235629	-
1235633	+
1235862	-
1236181	+
1236182	-
1236540	+
1236541	-
1236621	-
1236719	+
1236720	-
1236769	+
1236770	-
1236779	+
1237359	+
1237527	-
1237598	+
1238156	+
1238307	-
1238852	+
1238853	-
1239048	+
1239077	-
1239093	-
1239267	-
1239389	-
1240597	-
1240863	-
1241369	+
1241407	-
1241544	+
1241545	-
1241610	-
1241620	-
1241648	+
1241649	-
1241805	+
1242057	+
1242247	+
1242248	-
1242270	+
1242346	-
1242660	-
1242842	+
1242843	-
1242978	+
1242979	-
1243156	+
1243258	+
1243487	+
1243488	-
1243597	-
1243893	+
1243894	-
1244300	-
1244347	-
1246929	+
1246970	+
1248256	+
1248257	-
1248593	-
1248932	-
1249198	-
1249256	+
1249306	+
1249449	+
1249450	-
1249471	+
1249688	+
1249697	-
1249702	+
1249703	-
1249881	-
1250227	+
1250228	-
1250383	+
1252093	+
1252094	-
1252120	+
1252121	-
1252214	+
1252797	+
1252926	+
1252927	-
1253081	+
1253082	-
1253101	+
1253102	-
1253156	+
1253931	+
1253977	-
1254056	-
1254260	-
1254372	-
1254420	+
1254456	+
1254655	+
1254656	-
1254674	-
1254709	-
1255024	-
1255159	-
1255332	+
1255682	-
1255927	-
1256640	+
1257467	-
1257496	+
1257545	-
1259826	+
1259827	-
1260013	+
1260014	-
1260396	+
1260505	+
1260506	-
1260531	+
1260532	-
1260629	+
1260914	+
1260915	-
1261644	+
1261836	+
1262525	-
1262993	+
1263404	-
1263480	+
1263481	-
1263625	-
1263631	+
1263802	+
1263803	-
1264060	+
1264719	-
1264799	+
1264800	-
1264882	-
1264979	+
1265282	-
1265505	-
1266115	+
1266711	+
1266712	-
1266882	-
1267049	-
1267774	+
1267775	-
1268356	+
1268459	+
1268685	-
1268727	-
1268753	+
1268754	-
1268912	+
1268913	-
1269032	-
1269193	+
1269194	-
1269201	-
1269274	+
1269275	-
1269746	+
1269747	-
1269758	-
1269792	-
1269930	-
1270458	-
1271571	+
1271572	-
1271776	+
1271859	+
1272018	+
1272019	-
1272312	+
1272313	-
1272522	+
1272523	-
1272885	-
1273028	+
1273029	-
1273458	-
1273553	+
1274469	+
1274470	-
1275111	+
1275112	-
1275301	-
1275613	-
1275742	-
1275859	-
1276020	+
1276353	+
1276651	-
1276739	+
1276740	-
1276804	+
1277206	+
1277494	-
1277593	-
1277647	+
1277648	-
1277754	+
1278935	+
1278997	-
1279102	+
1279103	-
1279845	-
1280175	-
1280424	+
1280425	-
1281227	-
1282143	+
1282307	-
1282641	+
1282642	-
1282714	+
1282906	-
1283204	-
1283384	+
1283444	+
1283584	-
1283753	+
1284230	+
1284231	-
1284365	+
1284366	-
1284406	-
1284487	-
1284721	-
1284771	+
1284772	-
1285329	+
1285536	+
1285574	+
1285575	-
1285970	+
1285979	-
1286350	+
1286351	-
1286364	+
1286365	-
1286698	+
1286699	-
1286756	-
1287011	+
1287169	-
1287356	-
1287647	+
1287648	-
1287816	+
1287817	-
1287848	+
1287884	+
1287885	-
1287903	+
1287923	+
1287924	-
1288466	+
1288504	-
1288754	+
1289417	-
1289841	+
1290189	-
1290259	-
1290508	-
1290539	+
1290554	+
1290563	+
1290564	-
1290608	+
1290609	-
1290679	-
1290753	-
1290813	+
1290814	-
1291620	+
1291693	-
1291882	+
1292005	+
1292006	-
1292138	-
1292189	-
1292193	+
1292204	-
1292346	+
1292515	+
1292516	-
1292899	-
1292936	+
1293050	+
1293580	-
1293630	+
1293631	-
1294293	+
1295473	-
1295529	+
1295530	-
1296150	+
1296277	-
1296342	+
1296343	-
1296491	+
1296492	-
1297020	-
1297059	+
1297060	-
1297095	-
1297267	-
1297342	+
1297489	-
1297721	+
1297722	-
1297931	+
1297932	-
1298148	-
1298240	+
1298241	-
1299396	+
1299962	+
1299963	-
1300068	-
1300459	-
1300464	-
1300944	+
1301250	+
1302032	+
1302138	+
1302252	+
1302253	-
1302289	-
1302616	-
1302695	+
1302838	+
1302839	-
1303372	+
1303478	-
1303535	+
1303536	-
1303622	-
1303798	+
1303799	-
1304102	-
1304159	+
1304160	-
1304165	-
1304336	+
1304901	+
1304902	-
1305004	-
1306165	+
1306166	-
1306228	+
1306229	-
1306243	+
1306244	-
1306254	-
1306439	+
1306440	-
1306552	-
1307059	+
1307060	-
1307337	+
1307338	-
1307451	+
1308382	+
1308383	-
1308424	+
1308425	-
1309489	+
1309589	-
1309815	+
1309947	+
1309948	-
1309971	+
1310410	+
1311209	-
1311577	-
1311626	+
1312072	-
1312090	-
1312127	-
1313118	+
1313119	-
1314130	+
1314583	+
1314892	-
1314931	-
1315313	+
1315314	-
1316353	-
1317072	-
1317322	+
1317331	-
1317663	+
1317664	-
1317935	+
1317936	-
1317968	+
1318076	+
1318718	-
1319441	+
1319549	+
1319594	+
1319595	-
1319606	+
1319607	-
1319614	-
1320291	+
1320292	-
1320574	+
1320575	-
1320871	-
1321133	-
1321811	-
1322833	-
1323222	-
1323775	-
1323803	+
1324629	+
1324630	-
1324710	+
1324711	-
1324860	+
1324861	-
1324874	+
1325053	+
1325054	-
1325326	+
1325327	-
1325605	+
1325606	-
1326028	+
1326297	+
1326439	-
1327497	+
1327498	-
1327660	-
1327765	+
1327766	-
1327842	+
1327935	+
1327948	+
1327949	-
1327993	+
1328136	+
1328858	+
1328859	-
1329474	+
1329572	+
1329573	-
1329782	+
1329783	-
1329998	+
1330082	+
1330413	+
1331297	+
1331298	-
1331465	+
1331466	-
1331729	+
1331730	-
1332061	+
1332062	-
1332230	+
1332231	-
1332640	+
1332641	-
1332649	+
1332650	-
1332683	-
1332703	+
1332704	-
1333006	+
1333353	+
1333453	-
1334660	+
1334726	+
1335084	+
1335085	-
1335203	+
1335213	+
1335227	+
1335308	+
1335309	-
1335330	+
1335431	-
1335539	+
1335540	-
1335549	-
1335675	-
1336208	+
1336542	+
1336605	+
1336606	-
1336988	+
1337558	+
1337559	-
1337596	+
1338337	+
1338338	-
1339351	+
1339352	-
1339420	+
1339421	-
1339860	+
1341692	+
1342266	+
1342267	-
1342760	-
1343341	+
1343534	-
1343611	-
1343650	+
1343651	-
1343777	+
1343951	-
1344103	+
1344147	-
1344154	+
1344214	+
1344617	-
1344721	+
1345193	-
1345727	-
1346014	+
1346015	-
1346052	-
1347130	+
1347131	-
1348723	-
1349112	+
1349422	+
1349431	-
1349558	+
1349559	-
1350207	-
1350443	+
1350444	-
1350486	+
1350487	-
1350902	+
1351029	+
1351030	-
1351591	+
1351592	-
1351596	+
1351609	-
1351909	-
1352223	+
1352333	-
1352746	+
1352747	-
1352980	+
1352981	-
1353267	-
1353314	+
1353315	-
1353355	+
1353531	-
1353544	+
1353560	+
1353581	-
1353599	+
1353600	-
1353950	+
1354094	+
1354188	+
1354206	+
1354207	-
1354252	-
1354310	+
1354386	+
1354387	-
1354470	+
1355381	+
1355382	-
1355730	-
1355838	-
1356272	-
1356724	-
1356734	+
1356735	-
1356907	-
1357482	-
1358657	+
1359500	+
1359521	-
1359735	+
1360670	+
1360671	-
1360692	+
1360962	+
1360963	-
1360995	+
1361148	+
1361157	-
1361163	-
1361964	+
1362543	+
1362740	+
1364114	+
1364115	-
1364398	+
1364836	+
1364902	+
1364903	-
1365272	-
1365283	+
1365284	-
1365382	+
1365387	+
1365388	-
1365824	+
1366058	+
1366059	-
1366680	-
1366696	+
1366916	+
1366917	-
1367072	-
1367228	-
1367351	-
1367528	-
1367541	+
1367665	+
1367666	-
1367680	-
1367995	+
1368142	+
1368235	+
1368253	+
1368254	-
1368351	+
1368352	-
1368630	+
1369282	-
1369308	+
1369309	-
1369425	+
1369434	+
1369444	-
1369846	+
1369847	-
1371041	+
1371583	-
1371591	+
1371592	-
1372574	-
1373049	+
1373154	+
1373673	+
1373885	-
1374221	+
1374222	-
1374390	+
1374391	-
1374449	-
1376532	-
1376546	-
1376753	-
1377840	+
1377841	-
1378881	+
1379758	+
1380008	+
1380009	-
1380071	+
1380211	-
1380330	-
1380784	+
1380880	+
1380881	-
1381478	+
1381479	-
1381829	+
1382160	+
1382320	+
1382321	-
1382789	-
1383039	+
1383470	+
1384001	+
1384002	-
1384117	+
1384118	-
1385141	-
1387003	+
1387237	-
1387360	+
1387636	-
1388064	-
1388907	+
1389493	+
1389713	-
1389829	-
1389934	-
1390401	+
1390402	-
1390429	+
1390552	-
1390869	+
1391401	+
1391402	-
1391960	+
1392483	+
1392484	-
1392733	-
1392783	+
1392784	-
1393285	+
1393286	-
1393408	+
1393409	-
1393619	-
1393823	-
1394113	-
1394560	-
1394878	+
1395377	-
1395403	+
1395423	-
1395535	+
1395536	-
1395699	-
1395782	-
1396048	-
1396102	-
1396272	+
1396273	-
1396727	+
1396923	-
1397158	-
1397273	+
1397274	-
1397393	+
1397761	-
1398684	+
1398685	-
1398817	-
1399036	-
1399102	-
1399187	+
1399188	-
1399441	-
1399703	+
1399704	-
1399733	+
1399945	+
1400182	+
1400183	-
1400305	-
1401960	+
1401961	-
1402427	+
1403114	+
1403173	+
1403174	-
1403463	-
1403758	-
1404404	-
1404589	-
1404619	-
1405532	-
1405754	+
1405884	-
1406454	+
1406455	-
1406815	+
1406816	-
1407065	-
1407135	-
1407440	+
1407678	+
1407679	-
1408453	+
1408454	-
1408659	+
1408660	-
1408831	-
1408941	+
1408942	-
1409177	-
1409531	+
1409532	-
1409662	+
1409750	-
1409904	+
1409905	-
1410166	+
1410393	+
1410477	+
1410478	-
1410533	+
1411153	+
1411671	-
1411777	-
1412174	+
1412175	-
1412346	+
1412347	-
1412454	+
1412455	-
1413357	+
1413358	-
1413566	-
1413637	+
1413668	+
1413669	-
1414537	+
1414632	+
1414633	-
1415301	+
1415406	+
1415407	-
1415828	+
1415829	-
1416397	-
1416510	+
1416533	+
1416534	-
1416608	+
1416609	-
1417335	-
1417500	-
1417790	+
1417791	-
1418074	+
1418075	-
1418268	+
1418269	-
1418679	+
1418680	-
1418969	-
1418972	+
1418973	-
1420863	-
1420962	-
1421163	+
1421164	-
1421691	-
1422411	-
1422595	-
1423104	-
1423872	+
1423873	-
1423925	+
1423926	-
1423938	+
1424129	+
1424130	-
1424470	-
1424506	-
1424846	+
1425228	-
1425288	-
1426291	-
1426673	+
1426674	-
1427005	+
1427325	-
1427334	+
1427343	-
1427543	+
1427681	+
1427798	+
1428615	+
1428616	-
1428657	-
1429017	-
1429189	-
1429674	-
1429730	+
1429731	-
1430138	+
1430139	-
1430294	+
1430382	-
1430412	-
1430718	-
1430943	-
1431040	+
1431688	-
1431726	+
1431727	-
1432062	-
1432503	+
1432504	-
1432589	+
1432865	+
1432866	-
1433154	-
1433700	-
1433726	+
1433727	-
1434101	+
1434110	-
1434487	+
1434488	-
1434585	+
1434586	-
1434631	+
1435221	+
1435222	-
1436294	+
1436366	+
1436367	-
1436430	-
1436706	+
1436910	+
1436911	-
1437071	+
1437072	-
1438436	+
1438437	-
1438589	+
1438590	-
1438808	+
1438809	-
1439538	+
1439539	-
1441276	+
1441359	+
1441360	-
1441419	+
1441420	-
1441464	+
1441703	-
1442650	-
1443336	+
1443337	-
1445151	+
1445152	-
1445351	+
1445526	-
1446262	+
1446370	+
1446469	-
1447055	+
1448244	-
1448383	-
1448544	+
1448545	-
1448643	-
1448686	-
1448775	+
1448776	-
1448785	-
1449200	+
1449201	-
1449281	+
1449282	-
1449343	-
1449473	+
1449847	+
1449866	-
1449932	-
1450060	+
1450061	-
1450069	+
1450070	-
1450085	-
1450102	-
1450163	-
1450759	-
1451781	+
1451816	-
1451866	+
1451867	-
1452330	+
1452331	-
1452575	+
1452576	-
1453599	+
1453656	+
1453868	+
1453869	-
1454158	+
1454176	+
1454177	-
1454218	+
1454219	-
1454239	+
1454302	+
1454303	-
1454324	-
1454335	+
1454336	-
1454398	+
1454399	-
1454639	-
1454947	+
1454948	-
1455528	+
1455529	-
1455880	-
1455921	-
1456743	+
1456744	-
1456832	+
1456833	-
1457616	+
1457759	+
1457760	-
1457844	+
1457845	-
1457888	+
1457889	-
1457957	+
1457958	-
1458284	+
1458462	+
1458463	-
1458551	+
1458581	+
1458582	-
1458731	+
1458943	-
1459127	+
1459815	+
1459816	-
1459825	+
1460073	+
1461257	+
1461258	-
1461414	+
1461415	-
1461690	+
1461691	-
1461741	+
1461742	-
1461856	+
1462294	+
1462320	+
1462519	+
1462520	-
1462527	+
1462531	+
1462532	-
1462582	+
1462911	+
1462912	-
1463114	+
1463115	-
1463127	+
1463666	+
1463667	-
1463689	-
1464045	-
1464949	+
1466094	+
1466095	-
1466230	-
1466249	+
1466269	-
1466407	-
1466627	+
1466628	-
1466927	+
1466928	-
1466949	+
1466971	+
1466972	-
1467055	+
1467056	-
1467198	+
1467510	-
1467529	+
1467550	+
1467551	-
1467638	+
1468004	+
1468098	-
1468120	+
1468121	-
1468133	+
1468257	-
1468321	+
1468343	-
1468381	+
1468458	-
1468478	-
1468775	-
1468935	-
1469723	+
1469724	-
1469808	+
1469809	-
1469959	+
1470397	-
1470444	+
1470449	+
1470620	+
1470741	+
1470742	-
1471065	+
1471066	-
1471254	-
1471273	-
1472438	+
1472439	-
1472511	+
1472512	-
1472618	+
1472663	+
1472703	+
1472921	+
1473413	+
1473414	-
1474090	-
1474094	+
1474095	-
1474362	+
1474363	-
1475067	+
1475068	-
1475528	+
1475622	-
1475786	+
1475845	+
1476129	+
1476313	+
1476314	-
1476329	+
1476330	-
1476568	+
1476569	-
1476971	-
1477041	+
1477390	+
1477391	-
1477584	+
1478146	-
1478199	+
1478200	-
1478340	+
1478341	-
1478605	+
1478606	-
1478776	+
1478777	-
1478835	+
1478836	-
1478868	+
1479736	-
1479766	-
1479805	+
1479979	-
1480379	-
1480861	+
1480889	-
1481029	+
1481030	-
1482297	+
1483254	+
1483520	-
1483543	+
1484143	+
1484329	+
1484330	-
1484482	+
1484483	-
1484569	+
1484570	-
1484632	+
1484633	-
1484638	+
1484639	-
1484759	-
1485151	+
1485997	-
1486207	-
1486944	+
1486945	-
1487030	+
1487031	-
1488288	-
1488439	+
1488440	-
1488455	-
1488642	-
1488696	+
1488928	+
1488929	-
1489246	+
1489255	-
1489258	+
1489259	-
1489394	-
1489434	+
1489435	-
1489654	+
1489758	+
1489987	+
1490121	+
1490145	+
1490146	-
1490284	+
1490619	+
1490688	+
1490689	-
1490757	+
1490758	-
1491402	+
1491403	-
1491565	+
1492059	-
1492768	-
1493116	-
1493372	+
1493373	-
1493860	-
1494118	-
1494688	+
1494748	+
1494793	+
1494794	-
1494835	+
1495179	+
1496199	+
1496705	+
1496706	-
1496832	-
1497037	+
1497038	-
1497304	+
1497365	+
1497500	+
1497501	-
1497875	+
1497948	+
1498019	+
1498020	-
1498572	+
1498869	+
1498986	+
1498987	-
1499199	+
1499200	-
1499644	+
1500031	-
1500043	-
1500429	-
1500533	+
1500534	-
1500699	+
1500700	-
1500720	-
1500744	+
1500754	-
1500956	+
1500957	-
1500972	+
1501012	-
1501115	+
1501264	-
1501274	+
1501303	-
1501954	+
1501955	-
1501959	-
1501979	-
1502228	+
1502649	-
1502875	-
1502894	-
1503845	+
1503870	+
1504163	+
1504364	-
1504590	-
1504749	-
1504872	-
1505872	+
1505893	+
1505894	-
1505987	-
1506333	+
1506334	-
1506367	-
1506540	+
1506706	-
1506731	-
1506755	-
1506772	+
1506773	-
1506795	+
1506796	-
1506844	+
1506845	-
1506946	+
1506957	+
1506976	-
1507202	+
1507203	-
1507248	+
1507249	-
1507633	-
1508134	+
1508366	+
1508530	+
1508531	-
1509517	-
1509628	+
1510102	+
1510103	-
1510206	+
1510231	+
1510232	-
1510428	+
1510429	-
1510448	-
1510464	+
1510478	-
1510482	+
1510491	+
1510492	-
1510800	-
1511252	+
1511718	-
1511780	+
1511781	-
1512816	+
1512817	-
1512821	+
1512998	+
1512999	-
1513352	+
1513353	-
1513684	-
1513784	+
1514075	-
1514099	+
1514100	-
1515012	-
1515119	-
1515265	+
1515417	+
1515418	-
1515541	-
1516080	+
1516081	-
1517793	+
1517794	-
1517875	+
1517876	-
1518008	+
1518069	+
1518123	+
1518390	+
1518417	+
1518560	+
1519600	-
1520275	-
1520307	+
1520308	-
1520544	+
1521726	-
1521758	-
1521792	-
1521804	-
1521811	+
1521812	-
1521880	+
1521881	-
1522047	-
1522159	+
1522351	+
1523255	-
1523567	+
1523576	-
1523650	+
1523651	-
1524149	+
1524176	-
1524485	+
1524486	-
1524837	+
1524838	-
1525164	-
1525389	-
1525399	-
1525559	+
1525596	+
1525967	-
1526175	+
1526176	-
1526506	+
1526507	-
1526640	+
1527157	+
1528168	+
1528169	-
1528345	+
1528346	-
1528357	+
1528358	-
1528378	+
1528379	-
1528382	+
1528383	-
1528793	+
1528794	-
1529208	-
1529604	+
1529623	-
1529772	+
1529773	-
1530128	+
1530129	-
1530569	+
1530648	-
1531109	+
1531485	+
1531486	-
1531701	+
1531702	-
1531993	-
1532185	-
1532816	+
1532956	-
1533011	+
1533012	-
1533477	+
1533707	+
1533742	-
1533821	+
1534455	-
1536469	+
1536470	-
1536688	+
1536689	-
1536976	+
1537280	-
1537298	+
1537299	-
1537557	-
1537719	-
1537874	+
1537875	-
1538248	+
1538726	+
1538793	-
1539014	+
1539015	-
1539804	+
1539805	-
1540158	+
1540159	-
1540467	+
1540468	-
1540747	+
1540917	-
1541380	+
1541431	-
1542443	+
1542444	-
1542660	-
1543439	+
1543903	-
1543951	+
1543952	-
1543992	+
1544434	-
1544568	+
1544856	+
1544857	-
1544874	+
1544961	-
1545367	-
1546471	-
1546583	-
1546710	+
1547449	+
1547508	+
1547509	-
1547527	+
1547528	-
1547632	+
1547734	+
1547735	-
1547948	-
1548019	+
1548080	-
1548091	+
1548144	+
1548145	-
1548509	-
1549076	+
1549077	-
1549307	-
1549462	+
1549463	-
1550616	+
1550793	+
1550889	+
1550902	-
1551119	-
1551577	+
1551718	+
1551719	-
1551961	+
1551962	-
1552623	+
1552624	-
1553280	+
1553508	+
1553509	-
1553521	-
1553664	+
1553833	+
1554033	+
1554196	-
1554548	+
1555076	-
1555134	+
1555135	-
1555168	-
1555267	+
1555268	-
1555492	-
1555872	+
1556079	+
1556080	-
1556396	-
1557034	+
1557035	-
1557064	+
1557127	+
1557128	-
1558186	+
1558187	-
1560004	+
1560005	-
1560335	+
1560336	-
1560551	-
1561535	+
1561748	+
1561975	-
1562532	-
1562673	-
1562769	+
1562770	-
1562864	+
1562865	-
1563129	+
1563211	-
1563344	+
1563392	+
1563651	+
1564000	+
1564001	-
1564368	+
1564369	-
1564382	+
1564391	-
1564483	+
1564986	+
1565249	+
1565250	-
1565631	+
1565632	-
1565785	-
1566423	-
1566604	-
1568029	+
1568122	+
1568123	-
1568169	+
1568847	+
1568880	+
1569094	-
1569395	+
1569763	+
1569793	-
1569811	+
1569812	-
1569986	+
1570398	+
1570399	-
1570434	+
1570707	-
1570796	+
1570797	-
1570939	-
1571227	+
1571618	+
1571790	+
1571791	-
1571838	-
1572188	+
1572387	-
1572396	+
1572397	-
1572465	+
1572585	-
1573025	-
1573694	-
1573799	-
1573945	+
1573946	-
1574037	-
1574065	+
1574376	+
1575316	-
1575322	-
1576127	+
1576128	-
1576404	+
1576410	+
1576411	-
1576439	-
1576473	-
1576584	+
1578200	+
1578752	+
1578753	-
1579003	-
1579773	+
1579801	-
1580570	+
1580571	-
1580581	-
1580610	+
1581393	+
1581394	-
1582306	-
1583280	+
1583281	-
1583347	+
1583348	-
1583425	-
1583463	+
1583464	-
1585470	-
1585651	+
1586827	-
1586908	+
1586928	+
1587136	+
1587338	-
1587811	+
1587812	-
1588425	+
1588599	+
1589193	+
1589224	-
1590352	+
1590353	-
1590386	+
1590412	+
1590413	-
1590589	+
1590590	-
1590930	+
1591511	-
1591623	-
1591746	+
1591747	-
1591974	+
1591983	+
1591984	-
1592062	+
1592063	-
1592392	+
1592393	-
1593161	+
1593630	-
1594922	+
1595963	+
1595964	-
1596009	+
1596010	-
1596056	-
1596071	+
1596072	-
1596092	+
1596093	-
1596114	-
1596329	-
1596347	-
1596356	+
1596357	-
1596403	+
1597329	+
1597330	-
1597368	+
1597444	-
1597882	-
1598436	-
1599214	+
1599292	+
1599491	-
1600027	-
1600468	+
1600469	-
1600498	+
1600972	+
1601097	-
1601145	+
1601404	-
1601667	+
1601668	-
1602320	+
1603141	+
1603537	+
1603538	-
1603827	-
1604186	-
1604457	+
1604458	-
1604662	+
1604663	-
1604705	-
1605071	+
1605072	-
1605091	-
1605100	-
1605115	+
1605116	-
1605154	-
1605195	+
1605200	+
1605240	+
1605880	+
1605881	-
1605899	-
1605919	+
1606763	+
1606764	-
1607398	+
1607399	-
1607416	+
1607479	-
1608204	+
1608536	+
1608537	-
1608632	+
1608633	-
1609067	+
1609254	+
1609255	-
1609449	+
1609450	-
1610127	-
1610911	+
1610990	-
1611409	+
1611571	-
1611593	+
1611872	+
1611873	-
1611951	+
1612840	+
1612841	-
1612930	+
1612931	-
1612944	+
1612945	-
1613583	+
1615255	-
1615293	+
1615720	-
1616243	+
1616252	-
1616408	-
1616649	+
1616672	-
1617074	+
1617092	+
1617093	-
1617170	+
1617257	+
1617272	+
1617513	+
1617714	+
1617833	+
1617834	-
1618025	+
1618026	-
1618092	-
1618381	-
1618515	-
1618695	+
1618819	+
1618991	-
1619203	+
1619204	-
1619447	+
1619448	-
1619600	+
1619601	-
1619895	-
1619933	+
1619934	-
1620819	+
1620820	-
1620849	+
1620850	-
1621255	+
1621256	-
1621726	+
1621727	-
1621861	+
1621862	-
1621912	+
1621913	-
1622151	+
1622260	+
1622261	-
1623117	+
1623295	+
1623296	-
1624118	+
1624527	+
1624528	-
1624641	+
1624642	-
1625127	+
1625155	-
1625245	-
1625539	+
1625540	-
1625848	+
