3124035	-
4209803	+
3279054	-
2089937	-
1975142	+
250792	+
289068	+
3606638	+
2904700	+
392328	+
3983242	-
3545100	+
2077101	+
4392367	-
2421150	-
2447119	-
579590	+
3408377	-
2012320	-
1707053	-
3655612	-
2069975	+
3676859	-
1099229	+
1228856	-
4649210	-
4189161	-
4079844	+
1338151	-
4451099	-
2507098	-
4330472	-
634249	+
1072829	-
2174773	+
593777	-
1382940	-
2229306	-
1899129	-
2566306	+
3486708	+
1569816	+
2231609	+
4733527	+
262343	-
4062819	+
4670141	+
1976281	-
3217329	-
2139927	-
2691856	-
3098497	-
2556601	-
3284320	-
1481012	+
3068179	+
3900287	+
2814437	+
2168471	+
2010792	-
3364388	-
142625	+
1177244	-
1735691	-
2600105	-
2929874	+
2487491	-
2262794	+
3484450	+
494676	-
4264572	-
4533997	+
3931437	-
4347988	+
567598	-
3207675	+
2025146	+
1136812	+
450834	+
1616868	+
834542	+
1442205	+
2599944	+
3384799	-
3613108	+
2073996	+
3563821	+
4296946	+
4725534	-
4135720	-
3869332	+
2546931	+
133645	+
4107341	-
3582892	-
659150	-
50784	+
1193223	+
1156105	-
4575446	+
4670807	+
2462937	-
1482562	-
3788877	+
4706371	+
2224228	+
1851331	+
1267229	+
3991535	+
479778	-
1467762	-
3211351	-
3081334	+
1961231	-
4377305	+
3042748	+
4066693	-
1552930	+
2821535	-
2548542	+
1207078	-
3155873	-
2607633	+
1111381	+
2481481	+
1805396	+
2896181	-
2230761	-
4104707	-
84251	-
1977067	+
1334293	-
4097882	-
1366128	-
3054437	+
4489648	+
3852202	+
2297083	-
1422651	+
3228255	+
2694738	+
167001	+
3469458	-
2030967	+
4378400	-
531570	-
1286548	+
3671525	-
1707050	-
2303247	+
3851775	-
708659	+
126162	-
2331205	-
3599118	-
2931098	+
2759654	-
4529942	+
1154010	-
944836	+
1701108	-
380072	-
151505	+
1732889	-
716866	+
2354926	-
239959	-
1534264	+
1181008	-
1288369	+
4101167	+
3283817	+
110619	+
4130799	+
3343216	+
4591057	-
1244773	-
3149836	-
4463933	+
279933	-
351646	+
521024	+
1960122	+
4499999	+
3144843	+
3281667	-
1416731	-
4478944	-
1565216	+
458185	-
2354500	+
2764185	-
4004923	+
4574180	-
124908	+
603791	-
4663047	+
3320549	-
850491	-
398916	-
3095874	-
3099948	+
4002471	-
2985982	+
1598960	-
2226283	+
3369776	+
4514024	+
4235870	+
1141370	+
541138	+
98265	+
2943819	+
3154245	+
4135242	-
342407	+
3662168	-
3577301	-
4507952	-
475614	-
2506145	-
4537940	+
592635	+
334400	+
4489424	+
183148	-
2014831	+
2236073	+
2425626	+
283157	-
4274733	+
3925247	+
4276961	-
3205883	-
2837214	+
4666106	+
1187388	+
1944864	-
3998647	-
2894170	+
752939	+
4561881	-
1593518	-
274173	-
1124126	+
3143864	-
1855392	+
1349649	-
3743297	+
4018662	-
1508469	-
1829488	+
789767	-
3310006	-
2556193	+
123728	-
2461711	-
1182126	+
2344336	+
3439732	+
41499	+
1353254	-
3417626	-
1596944	+
8708	+
2248919	+
2501007	+
279826	+
2902661	+
96842	+
1512480	+
105617	-
2900757	-
561943	+
3422755	+
3522511	+
2392993	+
797522	+
2683646	-
3425603	-
700079	+
2552352	-
3820187	+
4651923	-
3217612	+
3594802	+
3020835	-
1966962	-
3995991	+
2701736	+
2728762	+
3672087	-
4411190	+
2357451	-
2991120	-
4200646	+
1744398	-
4101792	+
540565	-
1630763	-
3979122	+
4218489	+
239556	+
392180	-
529815	+
4208938	+
2190284	-
2202685	-
37171	-
3063404	+
4297183	+
4398411	+
2242188	-
3769252	+
3156871	+
3652856	-
699885	+
870366	-
2152619	-
3826805	+
4257561	+
3167972	+
1746670	+
188360	-
482006	-
3024273	-
942066	+
381549	-
1137668	-
3424625	-
3148045	+
3345616	-
753724	+
2562548	+
3136346	+
947072	-
1567006	+
251072	+
1701811	-
1007538	+
642489	+
4430209	-
3241541	-
2291736	-
3533973	-
2055497	-
4726371	-
1915356	+
1396029	-
293410	-
1915383	+
1667814	-
2613836	+
1641596	-
4711817	-
4255013	+
1472540	+
4125402	-
498882	-
502584	-
2156726	+
2972436	-
4470531	-
2936008	-
2821088	-
3074015	-
4118727	+
904076	+
4317487	-
3965805	-
2933352	+
2701071	+
600101	-
2827979	+
1089302	-
1271206	-
1706700	+
917756	-
2845247	+
1562244	+
863149	-
3420069	+
122895	+
3214746	-
2755140	-
120563	-
540608	+
4685573	+
28713	+
2713892	-
4647192	-
757267	+
253035	+
3232718	+
412257	-
2762346	-
2902464	-
2328158	+
1063324	-
3473985	+
4722046	-
3709645	-
2462614	-
1764737	+
2511523	-
2245367	+
133140	-
2406724	+
1205191	+
3377462	-
1939109	-
4629068	-
4357304	+
2057298	+
4418892	-
3688515	-
1694858	+
412694	-
473093	-
406188	-
1114400	-
384981	-
270772	-
478762	-
3742494	+
4482626	-
3919847	+
4095494	-
2927470	+
1855619	-
625098	+
4294429	+
144870	-
136821	-
2606658	+
1799183	-
2010883	+
2468426	-
2386265	-
693722	+
4655033	+
158064	+
4165281	-
234599	+
2763398	-
843851	-
613962	+
4680122	+
3478260	-
2768597	+
182304	+
2173843	+
803818	-
2774782	-
1736965	-
1120477	+
4006711	-
4066567	+
3598038	+
2981426	+
3641699	+
3226683	-
1431362	-
3442490	+
3965330	+
4363668	-
1178822	+
3486218	-
931892	+
3904405	-
245080	+
2921897	-
1609933	-
3380675	-
1041190	-
4309485	+
2375291	+
2625787	+
3091420	-
3380756	-
1966299	-
126602	-
453343	-
485853	-
3511422	+
3679128	-
1180131	-
2738943	+
793156	+
48244	+
2287153	+
3026470	+
504985	-
2509422	-
2148505	+
2231911	-
1718344	+
2459	+
3995620	-
14332	-
2155396	+
1095580	+
2395325	+
477442	+
3255508	+
2326389	+
4283478	-
2867024	+
4144551	-
3097396	+
2637054	+
383505	-
2958140	-
1920244	-
2817228	-
4494077	+
4606018	+
3038431	+
830681	+
1737165	-
539616	+
926571	-
557302	-
441059	+
698380	-
3544548	+
1272756	+
2659667	-
1675416	-
3933912	+
1304862	-
1440023	+
2790279	-
107100	+
4180674	+
646589	-
3251891	-
44195	+
214100	-
29462	-
1786284	-
3797533	-
3409086	+
219416	+
218288	-
2824846	+
249687	+
3190673	+
3120796	+
3048291	+
1087719	+
3377466	+
1172216	+
1524365	-
475850	+
950713	-
605475	-
2276886	+
3550793	-
2378656	+
3007886	-
1154460	-
637253	+
1738833	-
311767	+
2893596	+
2065891	+
707016	-
3952195	+
1516706	-
3150957	-
382580	-
32878	-
3116979	-
4457333	-
321022	-
1174368	+
2490369	+
2519646	-
4197155	-
716648	-
2239075	+
4619251	-
3658246	-
3889826	+
955807	+
3765133	-
1198422	-
2439434	-
1562177	+
2696306	+
1312867	-
2043405	+
2608921	-
46266	-
4325806	+
3726736	+
2673114	+
2197687	-
354519	+
2697543	-
2747977	+
2659268	-
932913	-
111788	+
260151	+
1318324	+
72925	-
1060551	+
1393067	-
3548139	+
3402678	+
1645110	-
1703103	-
681620	+
3871670	-
1629481	-
4411912	-
4249041	-
305921	+
1022018	+
1712239	-
3619972	+
2502087	-
2161641	-
2111177	+
2718164	+
2083650	-
198454	+
80912	-
797796	+
442737	+
3911804	+
2851357	+
2504162	+
1449012	+
3656190	+
2343185	-
1001087	+
1385067	+
2778209	-
3885992	-
2707495	+
1736774	-
4379548	-
2496676	+
1488077	-
3304261	+
646974	+
4591834	+
3882876	-
1352875	+
2521074	-
298922	-
3260541	-
630113	+
3292910	+
2485637	+
3874122	+
4405359	+
1010318	-
4447481	-
1277611	-
4579023	+
4701791	+
2924836	+
2512956	+
3631245	-
439417	-
1659738	+
2268070	-
3892148	-
3004584	+
1794334	+
833602	-
1161308	-
4016525	-
3373278	-
4432169	+
2361102	-
1576889	-
4150898	+
36015	-
1325224	-
687377	+
397237	+
3436870	-
1495667	+
3011141	+
1401106	-
4103911	-
1535417	+
1993732	+
1632278	+
1882999	+
408040	-
4206822	+
1266575	+
1803807	+
963922	-
47813	-
820192	-
4360531	-
4445480	-
1865607	-
104869	-
1543488	-
1171310	-
4486608	-
2102023	+
4094302	-
2281003	+
1018036	-
2106199	+
3086011	+
515707	+
2996524	+
2582876	-
4444009	-
4286617	+
2847415	+
2591880	+
4327253	+
3604343	-
960524	+
894170	-
4655231	+
1495540	-
3261025	-
4635578	-
1895560	-
1462247	-
1163141	-
501766	+
492704	-
984396	+
4598867	+
2434352	-
4680097	-
2587107	+
1806397	+
2177865	+
2903905	+
1450601	-
1666566	+
2227408	+
3783451	-
719486	+
1407518	-
1536078	+
24924	+
2977445	-
2344699	-
2456128	-
1200073	-
2613105	-
552698	+
2005502	-
1925329	-
1030741	-
841583	-
4639108	+
1161652	-
4169116	+
3828096	-
2805814	+
228730	-
4547779	+
4038429	+
2006282	-
1187086	-
97558	+
1644658	+
819887	-
3403312	+
4718006	-
2932416	-
4578355	-
750206	-
894382	+
1227995	-
3863087	+
226720	-
686441	+
4160275	-
1842513	-
3983960	-
3968129	+
3460397	-
1499878	+
4050216	+
4618180	-
2051054	+
1181648	+
1346668	-
3803812	-
1450899	+
4510140	-
4605931	+
4189004	-
1054062	-
3836410	+
738796	+
3608720	-
1428319	+
2164240	+
513939	-
1647782	-
2759457	-
1029521	+
2548892	+
2195579	+
3448909	+
4645643	+
4247506	-
206365	+
2947625	+
274074	+
2082835	+
4367475	+
821881	+
4478445	-
2612686	+
1966174	+
3936343	-
1880506	-
224707	-
3895752	+
4021751	-
3287059	-
3606407	+
120791	+
2053160	+
2139261	-
637299	-
1544634	+
2201618	+
2106763	+
4435664	+
2844471	+
2191655	-
3596765	-
1877666	-
2406360	+
3598448	-
460598	-
2852868	-
3720865	+
2243957	-
2581773	+
3579902	-
3788590	+
4148599	+
3510218	-
732167	+
4527617	+
319436	+
2805971	+
2871019	-
4070187	+
3155235	-
3836656	+
3167705	-
4677683	+
2212406	+
3737039	-
3801017	+
1207939	-
3913552	+
1958984	-
3984497	+
1431235	+
2400198	+
2004004	-
2839057	-
2405534	-
1114861	-
943310	+
3699916	-
1048857	-
473663	-
2866926	-
874494	+
1458038	+
2357560	+
3106009	+
2611661	-
598996	-
1815380	-
561813	+
1093255	+
3438716	-
2115519	+
3892139	+
26986	+
3976509	+
3397501	-
1774723	+
3312080	+
577079	+
3032889	-
2435692	-
4277149	+
3396575	-
1540742	-
2693052	-
1302232	+
2511822	-
3048130	+
2176649	+
1052946	+
3670456	+
3241831	-
2535681	+
994470	-
1810646	+
1645477	+
2366592	-
4129082	+
188641	+
2266807	+
4052849	+
1303195	-
3378721	+
4115468	+
2075629	-
2496037	-
4409609	+
1552366	-
4609597	-
2998854	-
3256645	+
1204234	+
2977795	+
3449819	-
3826632	+
3181549	+
2813631	+
4139193	+
2158637	-
702890	-
1703769	-
1035860	+
3431163	+
1645567	+
4110695	+
2431856	-
4490527	+
3583823	-
3499028	-
4313296	+
26935	+
961009	+
4709228	-
175785	+
518747	+
1864959	+
3966020	+
1642731	+
776327	-
2669307	-
3368952	+
4617088	+
3133017	+
418376	+
1697780	+
3605713	-
3162572	+
475954	+
3969975	+
875445	-
3442168	+
1278270	-
2703944	-
456773	-
49504	-
2340563	-
3780898	-
3217164	+
2773270	+
965746	+
4100971	+
1540195	-
623057	+
2224179	-
3802967	-
1914869	-
3072374	+
3866757	-
3935348	+
4425316	-
3404113	-
3416193	+
1938157	+
604824	+
3687858	+
225796	+
382379	+
2792298	+
2007367	-
1828425	+
1136348	-
3267659	-
3472409	+
386402	+
3241307	+
2021803	-
3679333	+
3653713	+
4141977	-
4068257	+
2810053	+
1580946	-
1071155	+
1354006	-
462580	+
2469329	-
1161327	-
3396651	+
4313740	-
3873282	+
3660031	-
3924211	-
4195138	-
1163668	-
4430193	+
2091357	-
963115	-
521303	-
1225177	+
44791	+
1749295	+
3184446	+
2751445	-
2180504	+
954354	-
2343055	+
3983918	-
1392578	-
4039985	-
2776709	-
4291602	+
2386622	-
1634630	+
851227	-
528160	+
1652113	-
3145749	-
4605518	+
1424178	-
2897099	-
1941669	-
2532974	-
1168248	-
301325	+
2480824	+
1732555	+
1377552	+
3340891	-
3374550	+
709552	-
3364005	+
2261900	-
3971284	+
3328279	-
2088966	-
1110108	-
1959197	+
1949492	+
485630	+
3741255	+
2704150	+
2248666	-
489712	-
4147577	+
112884	-
366565	+
1326529	-
4562097	+
3438780	+
4681632	-
1381651	-
3662690	-
3393564	+
4171849	+
3410301	-
671404	+
363653	+
1218402	+
2306781	-
829717	-
3393325	+
4707696	-
3462423	+
783850	-
1150080	+
1948662	+
1646605	+
737316	+
2404118	-
1477787	+
3279125	+
4536895	+
531506	+
3720747	+
181206	+
524131	+
3312497	+
1171285	+
4404378	+
1705138	-
792471	+
1615	+
4609280	+
399052	-
3493077	+
3725067	-
3527647	+
4153163	+
1924335	+
180755	-
3493986	-
32129	+
1293606	-
1155721	-
2783406	-
660325	-
3632396	-
4286525	+
3268292	-
1360689	-
254790	+
4232081	-
3995716	+
2421995	+
3615905	+
3214385	+
4216923	-
1526703	+
12450	+
4577179	+
2752984	-
4662732	+
2470320	-
1396884	+
60093	+
3162792	+
1696128	-
4021621	+
192868	+
4715668	-
3233207	+
1364593	+
1578300	-
3369072	+
1915769	+
3801064	+
385210	-
3870385	+
1722927	+
3602581	+
3871625	-
3832269	+
3480835	-
497765	+
1674928	+
3524375	+
2398589	+
1465481	+
2727426	-
1016314	+
2512689	+
2452796	+
2683820	-
3940680	+
2382754	+
325919	-
300750	-
1133772	+
961003	-
179257	+
3759966	-
1525803	+
4246563	-
3978892	-
1391613	-
3995361	+
4699203	+
1460178	-
4455607	+
2953824	-
347485	-
4320577	+
4457020	-
4333163	+
1246727	-
1433548	-
1323192	+
2358342	-
4102389	-
409931	+
1935173	+
4425921	-
3402170	+
301365	-
1095094	+
3838441	-
2911416	+
3559604	+
4676351	+
3287472	+
1351478	-
2984012	-
4060098	+
3736791	-
1550534	-
2664018	+
3979536	+
3553926	+
2703057	-
4729043	+
4130812	-
913069	-
833896	-
4605030	+
3511362	-
896279	-
478619	-
209985	+
754290	+
2239865	+
1524065	-
1282618	-
2748177	+
1731807	+
42138	+
1486922	-
2480155	+
541367	-
2596902	-
1634643	+
3854629	+
3782668	-
3343999	-
1913018	+
1282120	+
1824477	-
1376140	+
1691542	+
1092074	-
3460987	-
948641	+
4334628	+
3920449	-
2616597	+
3552472	-
2388947	+
876095	+
4042802	+
106413	-
616995	-
2944870	+
3904640	-
549824	+
960743	+
3061985	+
2892469	-
1064646	+
2669369	-
198886	-
2504867	+
1920187	+
1624843	-
542681	+
4207435	+
3397768	-
3549116	+
4123525	-
1170781	+
478242	+
374165	+
696700	-
498	-
4600234	-
479995	+
3818002	+
480108	-
1474824	+
302222	-
3814562	-
1582189	-
1265774	-
3884711	+
1727191	-
3536382	-
259360	-
1838313	+
3021260	+
3628267	-
3552654	+
3062437	+
3114529	-
4584251	-
3125060	-
387177	-
4266302	-
3978251	+
1646446	+
1296901	+
1593539	+
198946	-
2584	-
381678	-
3216360	+
3166208	+
2449239	-
3047844	+
3171421	+
2559526	-
2179797	-
2031	-
3208168	-
48355	+
2067776	+
3842746	+
3357497	-
3927476	+
1722142	-
3490158	-
3635317	-
3413131	-
1304528	-
4675108	+
275717	-
1916834	+
263059	-
819808	+
1309350	-
371570	-
630510	-
1033571	+
94848	-
3274115	-
4298681	-
3281700	-
2120777	-
3459427	-
819498	+
2809962	-
2853913	-
4006973	-
658308	-
2957351	+
1776499	+
2616762	-
2108044	-
1939931	-
3079273	+
3954470	-
1914349	+
2416024	+
1118992	+
3708461	-
80514	+
1334831	-
1394799	+
2307252	+
10689	+
1923093	-
4617261	+
3663858	+
708164	+
2085414	+
1863995	+
482613	+
4163673	+
1648700	+
615258	+
1982977	+
3058598	-
3816171	-
972676	+
2697102	+
2026606	-
1575057	+
2852930	-
4124538	-
4405044	+
4644617	+
2199820	+
875695	-
3647075	-
4488258	+
3827586	-
4503949	+
2498773	-
1178052	-
1344115	-
4600632	-
4404908	+
4252851	+
3563378	+
2978383	-
3007952	+
2644519	-
1490779	+
2650305	+
1868179	+
3358635	-
1290330	-
810270	-
24630	-
253322	+
2721667	+
1280244	+
1641497	-
912641	+
1405869	-
1857253	-
2745915	-
4553026	-
4149756	+
4169577	-
3908080	-
1892861	+
3530939	+
3763456	+
3905146	+
2966103	-
372491	-
1026212	+
1678268	+
282501	-
794658	+
1277009	-
446933	-
3855997	-
3211128	+
2988879	-
4721872	+
3753271	+
3039050	+
3636038	+
4392539	+
703116	+
1821029	+
4567388	+
3856956	+
847491	+
315165	-
2850871	-
3590576	-
548466	-
4399303	-
1833356	-
3905339	-
2895859	-
1431132	-
2959245	-
2520786	-
119242	+
4210006	-
994594	-
1399083	-
2507593	-
4306583	+
2878630	+
3239490	+
1887241	+
2769333	+
4720305	+
2201693	+
855175	+
4398209	+
3564058	-
3625714	-
1547591	-
1787844	-
1762890	+
2809155	+
2051080	+
2937186	+
3653853	-
988698	+
2366276	+
1788788	-
4498637	+
2206237	-
488055	+
3640185	-
1339679	-
3717822	+
3989146	-
2313646	-
1657280	+
455863	+
1291537	-
4430396	-
1033560	+
763888	-
2909677	-
4277457	+
3152604	+
401445	-
1243046	+
2787228	-
2721568	+
2051236	+
3096003	-
884187	-
2354479	+
243385	+
885750	-
3367257	-
4107348	+
3927236	-
3358228	-
1959676	+
3493228	-
759560	+
4441204	-
2506028	+
3201527	-
4122669	+
89337	+
3989101	-
3222753	-
4705218	+
2510910	+
3579095	-
2201628	-
14008	+
4645471	+
2829401	+
4616464	+
2488994	+
2681643	+
3921844	-
1710832	+
2800758	-
622691	+
3040729	-
4432888	+
3756304	-
1727294	-
324680	-
875633	+
4028601	-
828452	-
4495855	+
3105297	-
1556246	+
1149636	+
1746396	+
3361061	-
2112253	+
1340778	-
3114176	-
3968750	-
3824469	+
3573363	+
3770680	+
3287721	-
3790098	-
3041480	+
151652	-
2100865	+
1941093	-
3903895	-
1388659	-
1953333	-
1609198	+
3786952	-
4129276	+
1881158	+
2106335	-
2880436	+
1457491	-
3852831	-
1557558	-
2824245	+
563190	+
7181	+
185999	-
4532652	-
2385873	-
4078758	-
3472560	-
3856301	-
1648284	+
2109045	+
4071655	+
4362911	+
4053906	+
464990	-
3185676	+
3109042	-
914892	-
2127483	-
3176669	-
2304783	-
942981	-
2578930	-
2464785	+
1721405	+
2258522	-
1526468	-
570796	+
4354949	-
140512	-
3487915	-
506989	-
3330749	-
2285084	-
2576080	-
628498	-
4154373	-
3254191	+
880026	-
3435956	-
2014807	+
689351	-
410012	+
747220	+
2711657	-
2834159	-
464750	+
3113399	+
3096842	-
968797	-
1670443	-
125591	+
1125614	-
4124603	+
103044	-
4030515	-
1083377	-
2199437	+
187578	-
2828302	+
3611336	+
1848800	+
4292945	-
2934758	-
2117513	-
4169711	-
1034639	+
3262257	+
618398	+
3939355	-
4498653	-
4128420	-
2953972	+
721702	+
384975	+
3268416	-
2009728	+
1156001	+
84818	+
767119	-
1274053	+
4497473	-
426801	+
250970	+
889376	-
4713188	-
897690	-
3168747	-
4335974	+
399803	+
3965396	+
3193692	-
966254	+
2292552	-
228874	-
2652115	-
1286508	+
3491862	+
2303917	+
739268	+
4037861	+
2668753	+
2752220	+
1215241	+
694036	+
3092959	+
774595	-
3099792	+
3643016	-
1481747	-
2845369	+
2256132	+
647717	+
3125866	+
3483404	-
1986889	+
3003827	+
2070297	+
2073857	-
1048520	-
797346	-
4705325	+
1514330	-
1376242	+
455277	-
2061959	-
3075519	-
4278587	+
3742942	+
1346089	-
3809340	+
4096543	-
668644	-
4310754	-
2363399	+
4583300	+
842474	+
1119104	-
1227209	+
2021875	-
212813	+
1882960	+
422839	+
2792940	-
1647842	+
4435726	-
67089	-
1346709	-
3813180	-
163195	-
1039848	+
126527	-
2186741	-
3705106	-
4479479	+
2178976	-
179895	-
797820	-
3831225	+
4017394	-
1196520	-
4682341	-
4226227	+
723126	+
3154507	-
138373	+
1780694	-
1246670	+
3058901	+
100454	-
2728813	-
1352983	+
197201	+
3814694	+
186813	-
415781	-
222610	-
153719	+
114454	-
3454685	+
1445704	+
4681760	-
4457050	+
1249216	-
1310515	+
560781	-
986826	+
1889959	-
574550	-
3109898	-
1620128	+
2648849	-
374342	-
2787958	+
746158	+
474768	+
1776974	-
4038754	-
4300156	-
2024342	+
4551331	-
953815	+
718548	+
817198	-
140732	+
1020747	-
1734147	+
3055248	-
4167870	-
4553485	-
3703591	-
3508282	+
1217193	+
2592339	-
541260	-
4410728	+
1163840	-
2052854	+
4489071	-
3002967	+
255388	+
3447620	-
2854833	-
2275382	+
3121485	+
19310	+
1158237	-
4183737	-
2124437	-
1529306	-
603126	+
557319	-
1651023	+
1920000	+
99559	-
2087834	+
1589734	-
2590445	+
1338770	-
1679743	-
3788650	+
3779318	-
4450531	+
4165506	+
4336123	+
942550	-
1973615	+
4120031	-
397457	-
4113407	+
2061096	-
4326966	-
3538422	+
1073677	+
904238	+
1131585	-
2369329	+
1292509	+
1505549	-
4142109	-
3873518	+
1941815	-
3985875	+
2027373	+
2373400	+
630322	+
740409	+
2787470	+
1711964	-
1342667	-
832122	-
719007	+
3134062	+
2086964	+
4011674	+
1126629	+
3093174	-
2618311	-
1905971	-
3913815	-
4692692	-
2669586	-
3761455	+
540955	+
3125205	-
1822832	+
1873382	+
4462210	+
131443	-
2953421	+
4026106	-
1515538	+
1395481	+
4503060	-
3227739	+
1098835	-
3437344	+
12400	-
104758	+
3584869	+
3152163	+
2327490	+
2245055	-
756021	+
3458417	-
1052344	+
1128018	+
2713746	-
2611146	-
3640585	-
3196961	-
3857679	+
4001338	+
4476313	+
2970116	+
2013986	-
158964	-
2814814	+
1884723	-
3342648	+
48464	-
1569295	-
1429630	-
3440197	+
1588104	-
2364037	-
3134368	-
3740319	-
2905954	-
26586	+
4270521	+
3582765	-
1988185	-
607797	-
4666881	-
677617	+
2897435	-
4422623	-
779997	-
2784206	+
2851029	+
2729688	+
4080964	+
340597	-
578814	-
4463181	-
4104039	-
1629959	+
4307598	+
3138934	-
1143838	+
4335221	+
3957688	-
2790553	+
4668744	-
1946665	+
3569279	+
4087318	+
3720235	-
2081913	+
2368229	+
3980700	-
695051	-
1812536	+
1475403	+
4102147	+
4394356	+
2028315	+
1186136	-
3825958	-
2353235	+
3424946	+
2708897	-
482365	+
2357504	-
2074441	+
1775188	+
1972548	-
3598279	+
2232879	-
3001650	-
970280	-
2449543	-
730700	-
42560	-
4242229	+
2956145	-
2373366	+
4192338	+
4228555	+
969795	-
4651792	+
1084256	+
3859866	-
550320	-
2676011	+
1279590	+
2530358	+
4651113	-
1178258	+
491417	+
207302	+
2545930	-
3917151	-
1905972	+
2656742	-
2603678	-
3685227	+
871909	+
4569522	-
3092444	+
1235110	+
848710	-
2655375	-
486986	-
144211	+
3621528	+
1076764	+
2133516	-
3673600	-
3533116	+
4265466	-
90757	+
982598	+
1348298	-
3650015	-
2011747	-
1818601	+
3016874	+
270976	+
1915786	+
1386473	+
2282387	-
1377591	-
4239395	-
3724779	-
699111	+
2144696	-
1033523	+
3937914	-
3653773	-
3306312	-
1418504	+
2929247	-
3907547	+
2960805	+
2618268	-
3771205	+
928231	-
494083	+
3874653	+
843594	-
2670452	+
3940184	-
188284	-
2110369	-
1100060	+
2148838	+
655104	-
1878345	+
462494	+
566336	+
4218298	+
3292513	+
336695	+
3236849	+
410804	+
4614270	+
4232482	+
2978776	+
4493055	+
3300932	+
1659752	+
3588411	+
3893842	+
3707845	+
1442442	+
1439804	+
471735	-
1739772	-
1550430	-
3565682	-
298943	+
247265	+
48684	+
2440809	-
1226558	-
1323856	+
1945430	-
2462403	+
4141467	-
4695818	-
460264	-
3864165	-
3344041	-
1273812	-
1990293	+
145079	-
1913045	-
4397714	-
4377189	-
3808699	-
3494515	-
280236	+
3160629	-
3941919	+
225474	-
472601	+
3885623	+
1777631	-
4297614	-
1249115	+
3930436	+
2029035	+
3010610	-
3983867	-
2424686	-
311262	+
1802891	-
3619525	+
1622844	+
537435	-
387561	+
3569181	-
3242212	-
74641	+
3987596	-
3332297	+
3024926	+
3147929	+
728150	-
4376546	+
3237929	+
2921486	-
3097409	+
41545	-
1069605	-
896591	+
324301	-
1064261	+
2682843	-
63893	+
3061127	+
3814742	+
1377351	-
654310	+
1214843	+
1659161	+
2628611	-
1316337	+
2751896	-
1019824	+
1007329	-
1450294	-
2432393	+
2362473	-
492441	+
237635	-
1370745	-
478668	+
612949	-
2663448	+
4154216	-
127175	-
3945149	+
3298004	+
433730	-
4071468	+
992592	+
3461900	+
3415915	+
1355508	-
1710343	-
2602700	-
719923	-
1027446	+
1731595	-
4564436	-
1439894	-
627247	+
1151403	+
2123903	-
4166338	-
3711330	+
2765262	+
3745306	+
1307068	-
4381552	-
4314800	+
2761934	-
2310077	-
2328192	+
3013133	+
3232041	-
2547855	-
2643222	-
2314587	-
2192653	-
1958818	+
1326798	-
2553747	-
2444117	-
1343630	+
2875847	-
3359961	-
3821378	-
1580472	-
2498273	+
4344620	+
3170354	+
2418936	+
3317860	+
806398	+
3807974	-
3634669	-
2407779	-
1414353	+
4098668	+
3757980	-
4493768	+
871129	-
4269910	+
4547376	-
3831767	+
3276987	-
2245757	-
3225618	+
2016025	+
3404526	+
2739655	+
292698	-
1935472	-
1326305	-
437413	-
2494345	+
3030183	+
3010914	-
1011502	+
2649463	+
3949078	-
3587546	+
3985480	+
2260253	-
4446042	+
431671	-
1183341	+
3264677	+
1770811	-
1270018	+
3359956	+
2702402	-
2759583	+
3018125	-
4168914	-
126065	+
4391766	-
868933	-
2932463	+
2086142	+
4731682	-
4448352	-
2030680	+
812415	+
2258297	+
2694632	+
1789371	+
2903738	-
4269988	+
2489027	-
504712	-
846495	-
1583517	-
3150099	-
2850380	+
241253	-
1032204	-
1721475	+
1641956	+
200205	-
2286493	+
4623880	+
527673	-
3909545	+
945273	-
3743402	+
723847	-
2842918	+
2158075	-
2306538	-
2119305	+
3738225	-
2407508	-
4724583	-
1434333	+
4231545	-
735328	+
1719497	+
938619	+
3627543	-
2223452	-
3248847	-
4192909	-
3371845	-
2843940	-
1950828	+
1709552	-
2295198	-
4675060	-
718212	-
3484341	+
3008241	-
3652716	+
4732316	-
4060735	-
4578551	+
910257	+
1108215	-
3556821	-
1338385	+
4054812	+
2685691	+
548503	-
4216589	-
1967124	-
2224131	-
3026543	+
2054616	+
970352	-
112611	-
3684375	+
3999272	-
4426393	-
1845171	-
2053924	+
1777527	+
3917873	+
3865235	-
3800583	+
544216	-
605594	-
310704	-
98934	-
119554	+
4447207	+
960696	-
264983	-
1676342	+
624074	+
553883	-
4621026	+
1802714	-
4450169	+
4188124	+
1325162	+
2865152	+
1515815	+
1910615	-
2568361	-
1711763	-
2322567	+
3678391	-
233835	-
2000630	-
4030269	+
1067901	-
620226	-
928330	+
2622818	+
3395236	-
2067601	-
1705341	+
1627033	-
2943342	-
3052477	-
2971962	-
952665	+
4694782	-
370295	+
2981251	+
409516	-
1155616	-
986579	+
3453678	-
324236	-
78254	-
3909809	-
2181980	-
1258553	+
4241591	+
510150	+
3191432	+
3747298	+
1732423	+
4368705	+
528739	-
3600050	-
1575018	-
2565908	+
1201028	-
4059403	-
2564521	-
3952375	+
4297093	-
2804914	+
4159454	-
390497	+
2852149	-
4638436	+
1258826	+
3289145	-
1545899	-
2321520	-
4429232	+
2454819	+
1387641	-
3180889	+
986645	+
3967834	+
4354970	-
3302433	-
2117777	+
3811801	-
3008791	-
2901558	+
152518	+
4669147	+
1283874	-
1496944	+
559657	+
1461601	-
1980778	-
378137	-
3472959	-
3858875	+
1257310	+
2910720	+
461522	+
1875405	-
1334538	+
2155143	+
321007	-
